Protocol,Domain,Path,Subdomain,URL len,Domain len,Subdomain len,Path len,#Subdomains,IP,HTTPS,Known TLD,#Brand,#Similar brand,#Similar keyword,Brand check,#Random word,Random domain,#Keyword,#Other word,#Raw word,Avg word len,Long word len,Short word len,#SC,Label 
http,greenbambooresidence,/wp-includes/js/vestecay/,,2,1,1,1,0,0,0,1,0,0,0,1,0,0,2,0,1,0,1,1,0,1
http,attuit,/logs/PortailAS/appmanager/PortailAS/assure_somtc=true/,,2,0,1,1,0,0,0,0,1,0,0,1,1,0,2,0,1,0,1,1,0,1
http,sumdu,/images/fra/fraaa/fraaaaa/,jnep,0,0,0,1,0,0,0,0,0,0,0,1,2,1,2,0,1,0,0,1,0,1
http,sumdu,/images/fra/fraaa/fraaaaa/,jnep,0,0,0,1,0,0,0,0,0,0,0,1,2,1,2,0,1,0,0,1,0,1
http,sumdu,/images/fra/fraaa/fraaaaa/,confifsk,2,0,0,1,0,0,0,0,0,0,0,1,1,1,2,0,1,0,0,1,0,1
http,sumdu,/images/fra/fraaa/fraaaaa/,confifsk,2,0,0,1,0,0,0,0,0,0,0,1,1,1,2,0,1,0,0,1,0,1
http,omahcorp,/dx/,www,0,0,0,2,0,0,0,0,1,0,0,1,0,1,2,0,1,0,0,1,0,1
http,formixn,/Mon_Compte/876564654234788758/3445657689787657654765/d9d8b/cb796/moncompte/index.php,mobile-free,1,0,2,1,0,0,0,1,0,0,0,1,1,0,2,0,1,0,1,0,0,1
http,advancemedical-sa,/admin/pages.htlm/final/,,0,1,1,1,0,0,0,1,1,0,0,1,2,0,2,0,1,0,1,1,0,1
http,1epa,/public/htm/,dropbox,0,0,0,2,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,1
http,1epa,/public/htm/,dropbox,0,0,0,2,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,1
http,nnordson,/%7b%7d/,,0,0,1,2,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,1,0,1
http,nnordson,/%7b%7d/,www,0,0,0,2,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,1,0,1
http,omahcorp,/dx/,,0,0,1,2,0,0,0,0,1,0,0,1,0,1,2,0,1,0,0,1,0,1
http,mi-multimedia,/app/facebook.com/,,1,1,1,1,0,0,0,0,1,0,0,1,0,0,2,0,1,1,1,1,0,1
http,drsatyasaraswat,/func/ayo1/ayo1/ayo1/index.html,,2,1,1,1,0,0,0,1,0,0,0,1,1,0,2,0,1,0,1,0,0,1
http,putrisariwangi,/ayo1/ayo1/ayo1/,dropbox.com-secure-file,2,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,2,1
http,interviewquestions,/234134132366767fgfgdgdf34343fhhgh676776879bvbvbgf45453434343434/office365/i/index.php,,1,1,1,1,0,0,0,0,1,0,0,1,0,0,2,0,1,1,1,1,0,1
http,naamaranfoodstylist,/wp-content/validate/mail.htm,,1,1,1,1,0,0,0,1,1,0,0,1,2,0,2,0,1,0,1,1,0,1
http,fatfreefilm,/xupx/adobeCom/7a72e3f581d6333970f9efbe14585a28/,,2,1,1,1,0,0,0,1,0,0,0,1,0,0,2,0,1,2,1,0,0,1
http,service-freeboxligne,/assurez/e436321c58b1baa07e912da41d1854f2/,www,1,1,0,1,0,0,0,1,0,0,0,1,0,0,2,0,1,2,1,0,0,1
http,service-freeboxligne,/assurez/e436321c58b1baa07e912da41d1854f2/,www,1,1,0,1,0,0,0,1,0,0,0,1,0,0,2,0,1,2,1,0,0,1
http,service-freeboxligne,/assurez/,www,0,1,0,2,0,0,0,1,0,0,0,1,0,0,2,0,1,0,1,0,0,1
http,service-freeboxligne,/assurez/,www,0,1,0,2,0,0,0,1,0,0,0,1,0,0,2,0,1,0,1,0,0,1
http,service-freeboxligne,/assure/938ca781b8ef2a73d148eac7bd8d5fff/,www,1,1,0,1,0,0,0,1,0,0,0,1,0,0,2,0,1,2,1,0,0,1
http,service-freeboxligne,/assure/938ca781b8ef2a73d148eac7bd8d5fff/,www,1,1,0,1,0,0,0,1,0,0,0,1,0,0,2,0,1,2,1,0,0,1
http,azypages,/paypal/jj/,,0,0,1,2,0,0,0,0,1,0,0,1,0,0,2,0,1,0,0,1,0,1
http,activemedia,/wp-includes/certificates/att.yahoo.com/login.htm,www,1,1,0,1,0,0,0,0,1,0,0,1,1,0,2,0,1,0,1,1,0,1
http,activemedia,/wp-includes/certificates/att.yahoo.com/login.htm,,2,1,1,1,0,0,0,0,1,0,0,1,1,0,2,0,1,0,1,1,0,1
http,adamdennis,/wp-includes/mailbox/index.php,,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1
http,dothothinhvuong,/wp-content/confg/ayo1/ayo1/ayo1/index.html,,2,1,1,1,0,0,0,0,0,0,0,1,1,0,2,0,1,0,1,1,0,1
http,oneworldorganisation,/media/bingdoc/403cb6aa7173e27c071b089ba8be1d4d/,www,1,1,0,1,0,0,0,1,0,0,0,1,2,0,2,0,1,2,1,0,0,1
https,3n-lifemed,/SAILSZTPM/documentsharepdfEN/documentsharepdffile/index.html,,1,1,1,1,0,0,1,1,0,0,0,1,1,0,2,0,1,0,1,1,0,1
http,portafolioinmobiliario,/wp-content/plugins/rev.php,,2,1,1,1,0,0,0,0,1,0,0,1,2,0,2,0,1,0,1,1,0,1
http,fatfreefilm,/images/adobeCom/,,0,1,1,1,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,1
http,careerintoday,/css/mail.htm,,0,1,1,2,0,0,0,0,1,0,0,1,0,0,2,0,1,0,1,1,0,1
http,sharonbyrdcards,/include/Modules/index.php,,0,1,1,1,0,0,0,1,0,0,0,1,2,0,2,0,1,0,1,0,0,1
http,metcore,/wp-content/upgrade/specials/,www,2,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,1,0,1
http,metcore,/wp-content/upgrade/specials/,www,2,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,1,0,1
http,islingtonbloordentist,/sent/meant/yahoo/make/68b55c86bade496e57d676dcc31eeb20/login.php,www,1,1,0,1,0,0,0,1,1,0,0,1,1,0,2,0,1,0,1,0,0,1
http,jeaniousinc,/yankee/HUDPROPERTY/GOOGLENEWW/GOOGLENEW/realestateseller/doc/work/ec/index.php,,1,1,1,1,0,0,0,1,1,0,0,1,1,0,2,0,1,0,1,1,0,1
http,foodieslab,/wp-includes/pomo/.secure./mailcenter/,www,2,1,0,1,0,0,0,1,0,0,0,1,2,0,2,0,1,0,0,1,0,1
http,mashtaresort,/,,0,1,1,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,1,0,0,1
http,urbannoisenetwork,/loads/importers/verify/office/,,2,1,1,1,0,0,0,1,1,0,0,1,1,0,2,0,1,0,1,0,0,1
http,emojo,/gift/on/on/line/,,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
http,fgtsnodiacerto,/primeiropasso.html,,0,1,1,1,0,0,0,1,0,0,0,1,0,0,2,0,1,0,1,0,0,1
http,cndoubleegret,/admin/secure/cmd-login=ffa9cbde0d3cf9051af20b1737013098/,www,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1
http,behaviourblues,/msdklr/grety/index.htm,,0,1,1,1,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,1,0,1
http,behaviourblues,/fdir/omrjw/index.htm,,0,1,1,1,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,1,0,1
http,aisshwaryasamskruthi,/fo77/fo77/ju77/index.html,,2,1,1,1,0,0,0,0,1,0,0,1,1,0,2,0,1,0,1,1,0,1
http,nnordson,/%7b%7d/2475215c185ea1767da330954e9f8753/,,2,0,1,1,0,0,0,1,0,0,0,1,2,0,2,0,1,2,1,1,0,1
http,nnordson,/%7B%7D,,0,0,1,2,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,1,0,1
http,babimost,/wp-admin/user/usi.ch/index.html,szkola,2,0,0,1,0,0,0,0,1,0,0,1,1,0,2,0,1,0,0,1,0,1
http,esy,/index.html,recover-acct5225,0,0,2,2,0,0,0,0,1,0,0,1,0,0,2,0,1,0,0,1,0,1
http,lilistephens,/2017/5634/index.php,,0,1,1,1,0,0,0,1,0,0,0,1,2,0,2,0,1,0,1,0,0,1
http,capalety,/images/kk/index.php,,0,0,1,1,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,1,0,1
http,skytel,/bofa/home/login.php,,1,0,1,1,0,0,0,0,1,0,0,1,1,0,2,0,1,1,1,1,0,1
http,skytel,/bk/autolinkk/autolinkauto/mailboxx/mailbox/,,2,0,1,1,0,0,0,0,0,0,0,1,2,0,2,0,1,0,1,1,0,1
http,skytel,/bk/autolinkk/autolinkauto/mailboxx/mailbox/index.php,www,1,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,1,0,1,1,0,1
http,skytel,/bofa/home/login.php,,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,1,0,1
http,skytel,/bofa/home/info.php,,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,1,0,1
http,skytel,/bofa/home/confirm.php,,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,1,0,1
http,skytel,/bofa/home/login.php,,1,0,1,1,0,0,0,0,0,0,0,1,1,0,2,0,1,1,1,1,0,1
http,skytel,/bofa/home/,,0,0,1,2,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,1,0,1
http,chinesestudycenter,/qphp/,,0,1,1,2,0,0,0,1,0,0,0,1,0,0,2,0,0,0,1,0,0,1
http,subsribe-free-fr,/4385764387476/b7f6d/ec365/moncompte/index.php,www,1,1,0,1,0,0,0,0,1,0,0,1,1,0,2,0,1,0,1,1,2,1
http,jmsalesassociates,/wp-content/themes/twentyeleven/languages/personal/suntrust/,,1,1,1,1,0,0,0,1,0,0,0,1,1,0,2,0,1,0,1,1,0,1
http,lanegramargo,/xlassss/app/facebook.com/,www,1,1,0,1,0,0,0,1,1,0,0,1,2,0,0,0,1,1,1,1,0,1
http,67hosting,/.well-known/msg/home/,www,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,1
http,67hosting,/.well-known/msg/home/,www,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,1
http,cihan-elearn,/adobe/,,0,1,1,2,0,0,0,1,1,0,0,1,0,0,2,0,1,0,0,0,0,1
http,interviewquestions,/az66532252/office365/i/index.php,,2,1,1,1,0,0,0,0,1,0,0,1,0,0,2,0,1,0,1,1,0,1
http,orionveterinaryclinics,/matchphotos.html,mymatchalbulm,2,1,2,1,0,0,0,1,0,0,0,1,2,0,2,0,1,2,1,0,0,1
http,match209,/photo/index.php,,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,1
http,match209,/photo/d259b2cb2e8e64e8b092b4379de71ffb/,,2,0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,1,1,1,0,0,1
http,unep,/cache/jw_sig/lvvthnnyourtpg/v3/index.php,ganadapt,2,0,0,1,0,0,0,1,0,0,0,1,1,0,2,0,1,0,1,1,0,1
http,karinarohde,/wp-content/newdocxb/,www,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,1,0,1
http,barristerbostic,/LatestG/53ac80de02c16b719346c062c066d4a5/,,2,1,1,1,0,0,0,1,0,0,0,1,0,0,2,0,1,1,1,0,0,1
http,barristerbostic,/LatestG/,,0,1,1,2,0,0,0,1,0,0,0,1,0,0,2,0,0,0,1,0,0,1
http,godgr8,/j/0dbf265cb26903f79ed65af952aec9a6/,,0,0,1,1,0,0,0,1,0,0,0,1,0,0,2,0,1,2,1,1,0,1
http,advancemedical-sa,/admin/pages.htlm/formal/6ffdd034a82b5c9425d9f86983a68ae1/,,1,1,1,1,0,0,0,1,1,0,0,1,2,0,2,0,1,0,1,1,0,1
http,admissionplan,/logs/inbox/dropbox/dropbox/index.php,,2,1,1,1,0,0,0,0,1,0,0,1,0,0,2,0,1,0,1,1,0,1
http,advancemedical-sa,/file/review.pg/sheet/,,0,1,1,1,0,0,0,1,1,0,0,1,2,0,2,0,1,0,1,1,0,1
http,cnellalbania,/wp-includes/SimplePie/HTTP/autoexcel/excel/index.php,,1,1,1,1,0,0,0,1,0,0,0,1,1,0,2,0,1,0,1,1,0,1
http,moradapinaos,/jen/ti/txl.html,,0,1,1,1,0,0,0,1,1,0,0,1,0,0,2,0,1,0,1,1,0,1
http,bengaltravelcare,/images/car/29-nissan/Acc_Upgrade/,,2,1,1,1,0,0,0,1,0,0,0,1,1,0,2,0,1,0,1,1,0,1
http,sumdu,/images/fra/fraaa/fraaaaa/36ae731442a23391e2d7a01f49613b0c/,jnep,1,0,0,1,0,0,0,0,0,0,0,1,2,1,2,0,1,0,1,1,0,1
http,sumdu,/images/fra/fraaa/fraaaaa/36ae731442a23391e2d7a01f49613b0c/,jnep,1,0,0,1,0,0,0,0,0,0,0,1,2,1,2,0,1,0,1,1,0,1
http,sumdu,/images/fra/fraaa/fraaaaa/be5cb0114a72268633e6e9d7fa4bb23c/,jnep,1,0,0,1,0,0,0,0,0,0,0,1,2,1,2,0,1,0,1,1,0,1
http,sumdu,/images/fra/fraaa/fraaaaa/be5cb0114a72268633e6e9d7fa4bb23c/,jnep,1,0,0,1,0,0,0,0,0,0,0,1,2,1,2,0,1,0,1,1,0,1
http,behaviourblues,/fdir/omrjw/login.php,,0,1,1,1,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,1,0,1
http,yarrasideplumbing,/dropbox%20sign/,,0,1,1,1,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,1,0,1
http,redeportais,/eventos/wp-admin/js/gov-impots.client/index/989a25f6258f1c14eb35fbb4f7183241/bd7f6ff51b29285311efd321cf0e9581/,,1,1,1,1,0,0,0,0,0,0,0,1,1,0,2,0,1,0,1,1,0,1
https,uniteddental,/new/trust/db/index.php,,0,1,1,1,0,0,1,1,1,0,0,1,2,0,2,0,1,0,1,1,0,1
http,vivawebhost,/~redcross/ug/domain/ii.php,star,2,1,0,1,0,0,0,1,0,0,0,1,1,0,2,0,1,0,0,1,0,1
http,papyrue,/bin/cgi/default/vic.html,,0,0,1,1,0,0,0,0,1,0,0,1,0,1,2,0,1,0,0,1,0,1
http,alajran,/cgi/drop/,www,0,0,0,2,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,1
http,onmelissasmind,/wp-includes/css/autoexcel/excel/,,2,1,1,1,0,0,0,1,0,0,0,1,2,0,2,0,1,0,1,1,0,1
http,frizkon,/google.doc.login.index/,,0,0,1,1,0,0,0,1,1,0,0,1,2,0,2,0,1,0,0,0,0,1
http,btclasses,/wp-includes/pomo/Votre-Espace-ClienT/ssl/PortailAS/appmanager/PortailAS/assure_somtc=true/po/index_2.html,,1,0,1,1,0,0,0,1,1,0,0,1,1,0,2,0,1,0,1,1,0,1
http,waitingexpenditure,/cas.html,www,0,1,0,2,0,0,0,1,0,0,0,1,0,0,2,0,1,0,1,0,0,1
http,esdrastreinamento,/wp-admin/user/js/dhl/cmd-login=f2f29a7f532992289af6a6a98475074f/tracking.php,,1,1,1,1,0,0,0,0,0,0,0,1,1,0,2,0,1,0,1,1,0,1
http,boutiquevinos,/attachement/dropbox/dropbox/,,0,1,1,1,0,0,0,1,0,0,0,1,0,0,2,0,1,0,1,0,0,1
http,muaythaishowdown,/files/8814/chaseonline/chase2/,,2,1,1,1,0,0,0,1,0,0,0,1,1,0,2,0,1,0,1,0,0,1
http,altarac,/blog/3d/duc75412id7948.html,,0,0,1,1,0,0,0,1,0,0,0,1,2,0,2,0,1,0,1,1,0,1
http,16mb,/blocked/recovery_login.html,info-account-2017,2,0,1,1,0,0,0,1,0,0,0,1,1,0,2,0,1,0,1,0,2,1
http,chiseafood,/js/aol/,www,0,1,0,2,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,1,0,1
https,uniteddental,/new/trust/db/index.php,,2,1,1,1,0,0,1,1,1,0,0,1,1,0,2,0,1,0,1,1,0,1
http,madanitube,/wp-includes/fonts/.../helpdk_webpage.html,www,2,1,0,1,0,0,0,1,0,0,0,1,0,0,2,0,1,0,1,1,0,1
http,dhalander,/cadastro_cliente77/atendimento_pessoa_fisica/atualizar/index1.php,,1,0,1,1,0,0,0,0,0,0,0,1,1,0,2,0,1,2,1,1,0,1
http,woodkraftkitchens,/wp-includes/js/jcrop/home.php,,2,1,1,1,0,0,0,1,0,0,0,1,0,0,2,0,1,0,1,1,0,1
http,tarhine110,/fb/fblogin/fb.html,www,0,1,0,1,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,1,0,1
http,beijingvampires,/hta/.0291/.js/index2.php,029344t20,2,1,0,1,0,0,0,1,0,0,0,1,1,0,2,0,1,0,1,1,0,1
http,entreverodomoha,/js/pagedoc/1f545c8daef2764235764f8bf730d7ff/,,2,1,1,1,0,0,0,0,0,0,0,1,0,0,2,0,1,2,1,1,0,1
http,foodieslab,/wp-content/themes/twentysixteen/105/Gdoc/,www,2,1,0,1,0,0,0,1,0,0,0,1,1,0,2,0,1,0,1,1,0,1
http,cv-sahabatmotor,/wp-admin/js/login.alibaba.com/login.alibaba.com/login.html,,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1
http,pipelinefjc,/wp-includes/css/Re%20New%20Order-1.HTM,www,2,1,0,1,0,0,0,1,1,0,0,1,1,0,2,0,1,0,0,1,0,1
http,foodieslab,/wp-content/themes/twentysixteen/103/Gdoc/,www,2,1,0,1,0,0,0,1,0,0,0,1,1,0,2,0,1,0,1,1,0,1
http,mynanaimo,/wp-includes/js/login.alibaba.com/login.alibaba.com/login.html,,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1
http,myutilitydomain,/scan/2623d62b266359f5edb280c7e90b7c17/,9c0zypxf,2,1,0,1,0,0,0,1,0,0,0,1,0,0,2,0,1,1,1,0,0,1
http,myutilitydomain,/scan/2623d62b266359f5edb280c7e90b7c17/,9c0zypxf,2,1,0,1,0,0,0,1,0,0,0,1,0,0,2,0,1,1,1,0,0,1
http,barristerbostic,/LatestG/87319ba3cc23caf008fd72c70e634681/,,2,1,1,1,0,0,0,1,0,0,0,1,0,0,2,0,1,1,1,0,0,1
http,updateyouract,/,www,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,1,0,0,1
http,pugliavera,/date/formulario/,www,0,1,0,1,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,1
http,formixn,/Mon_Compte/876564654234788758/3445657689787657654765/4bb52/2fa79/moncompte/,mobile-free,1,0,2,1,0,0,0,1,0,0,0,1,1,0,2,0,1,0,1,0,0,1
http,inlandnwweb,/prog/bmg/others/,,0,1,1,1,0,0,0,1,0,0,0,1,0,1,2,0,1,0,0,0,0,1
http,formixn,/Mon_Compte/876564654234788758/3445657689787657654765/af126/3bf80/moncompte/,mobile-free,1,0,2,1,0,0,0,1,0,0,0,1,1,0,2,0,1,0,1,0,0,1
http,formixn,/Mon_Compte/876564654234788758/3445657689787657654765/4bb52/420f2/moncompte/,mobile-free,1,0,2,1,0,0,0,1,0,0,0,1,1,0,2,0,1,0,1,0,0,1
http,thepdflink,/download/error.htm,,0,1,1,1,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,1
http,thepdflink,/download/confirm.htm,,0,1,1,1,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,1
https,milrad,/milradlaw.ca/cgi-bin/slfofthhnnourtpg/v3/,,2,0,1,1,0,0,1,1,0,0,0,1,2,0,2,0,1,0,1,1,0,1
http,pugliavera,/date/formulario/,,0,1,1,1,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,1
http,updateyouract,/,,0,1,1,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,1,0,0,1
http,t-online,/online.capitalone.com/questions.htm,wc3msd7hg.homepage,2,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,2,1
http,valisamaslo,/wp-content/themes/Pharmacy/menu/img/proposal/proposal/index.php,www,1,1,0,1,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,1,0,1
http,valisamaslo,/wp-content/themes/Pharmacy/menu/img/proposal/proposal/index.php,www,1,1,0,1,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,1,0,1
http,humoroidy,/Dropbox-css/ayo1/ayo1/ayo1/,www,0,0,0,1,0,0,0,0,1,0,0,1,2,0,2,0,1,0,0,1,0,1
http,interviewquestions,/vri44415664/office365/i/index.php,,2,1,1,1,0,0,0,0,1,0,0,1,0,0,2,0,1,0,1,1,0,1
http,karinarohde,/wp-content/newdocxb/d5b0f2e97dea0e363f7cff0a897547e1/,www,1,1,0,1,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,1,0,1
http,getforge,,churchofchristincongo,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,2,1,1,0,1
http,shreeramenterprise,/fonts/ccs/test/,www,0,1,0,1,0,0,0,1,1,0,0,1,0,0,2,0,1,0,1,0,0,1
http,aptra,/wp-includes/SimplePie/jj2/jj2/,www,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,1,0,1
http,meshbasic,/dev/tests/functional/tests/mobilewalidfree/,www,2,0,0,1,0,0,0,1,0,0,0,1,1,0,2,0,1,0,1,0,0,1
http,anasory,/wp-includes/SimplePie/.data/,,0,0,1,1,0,0,0,1,0,0,0,1,2,0,2,0,1,0,0,1,0,1
https,vkonect,/wp-content/plugins/ubh/bobby/Arch/Archive/,,2,0,1,1,0,0,1,0,1,0,0,1,1,0,2,0,1,0,0,1,0,1
http,neoskinlab,/woodtech/survey/ii.php,,0,1,1,1,0,0,0,0,1,0,0,1,0,0,2,0,1,0,0,1,0,1
http,bataviaexim,/box/,,0,1,1,2,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,1
http,bataviaexim,/box/7152cc9e332ccb53dfcafe2230b16749/,,2,1,1,1,0,0,0,1,0,0,0,1,0,0,2,0,1,1,1,0,0,1
http,cfsparts3-espacecclients,/--/www.impots.gouv.fr/file/,www,2,1,0,1,0,0,0,1,0,0,0,1,1,0,2,0,1,0,1,1,0,1
http,cantour,/modulos/data/,,0,0,1,2,0,0,0,0,0,0,0,1,2,0,2,0,1,0,0,1,0,1
http,asociacioncar,/uploads/banqpop/,www,0,1,0,1,0,0,0,1,0,0,0,1,0,0,2,0,1,0,1,0,0,1
http,mirazfood,/EmailBox/New/ii.php,,1,0,1,1,0,0,0,1,1,0,0,1,1,0,2,0,1,0,1,1,0,1
http,medixasia,/ADE/GD/index.php,,0,0,1,1,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,1,0,1
http,jinpogan,/return/Update/mailbox/mailbox/index.php,,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
http,jinpogan,/return/Update/mailbox/mailbox/index.php,,2,0,1,1,0,0,0,1,0,0,0,1,1,0,2,0,1,0,0,0,0,1
http,saysolutions,/rose/spacebox/index.html,,0,1,1,1,0,0,0,1,0,0,0,1,2,0,2,0,1,0,1,0,0,1
http,hamptongardenapartments,/ncn/adf.php,,0,1,1,2,0,0,0,1,1,0,0,1,0,0,2,0,1,0,1,0,0,1
http,springbreaklgolf,/weeeene/tteeaammm/mail.htm,,2,1,1,1,0,0,0,1,1,0,0,1,0,0,2,0,1,0,1,0,0,1
http,motivationclasses,/mounif/ae/,,0,1,1,2,0,0,0,1,0,0,0,1,0,0,2,0,1,0,1,1,0,1
https,noor-sons,/his/casts/,,0,0,1,2,0,0,1,1,0,0,0,1,2,0,2,0,1,0,0,0,0,1
https,noor-sons,/his/Yah/T/Y2.php,,0,0,1,1,0,0,1,1,1,0,0,1,2,0,2,0,1,0,0,1,0,1
http,uancvepisa,/des/PDF/MIEN/index.html,,0,1,1,1,0,0,0,0,1,0,0,1,1,0,2,0,1,0,0,1,0,1
http,alphanorthasset,/home//pessoa-fisica.php,,0,1,1,1,0,0,0,1,0,0,0,1,0,0,2,0,1,0,1,0,0,1
https,aurelius-ct,/ccs/docusignn/,,0,1,1,2,0,0,1,1,0,0,0,1,0,0,2,0,1,0,0,1,0,1
http,fgdentalcare,/dip/dropbox1/dropbox/,,0,1,1,1,0,0,0,1,0,0,0,1,0,0,2,0,1,0,1,0,0,1
http,spookride,/icloud.php,,0,0,1,2,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,1
http,infibanque,/public/m.impots.web06a4d777d30cb6cd285877adb2e443e006a4d777d30cb6cd285877adb2e443e01/m.impots.web/cb4475b2564fe427c577d5d1484b2408/,www,1,1,0,1,0,0,0,0,1,0,0,1,2,0,2,0,1,1,1,1,0,1
http,nanotechnology,/js/match/rematch/index.htm,store,2,1,0,1,0,0,0,0,1,0,0,1,2,0,2,0,1,0,1,1,0,1
http,mt-jagd,/includes/js/http.php,www,0,0,0,1,0,0,0,1,1,0,0,1,0,1,2,0,1,0,0,1,0,1
http,worldtekevents,/wp-includes/css/drive/index.php,,2,1,1,1,0,0,0,1,0,0,0,1,2,0,2,0,1,0,1,1,0,1
http,bankruptcyzen,/rdc/pro/index.php,,0,1,1,1,0,0,0,1,0,0,0,1,0,0,2,0,1,0,1,0,0,1
http,eiskpotolok,/view/navyfederalcall.com/page/step3.html,,2,1,1,1,0,0,0,0,0,0,0,1,1,0,2,0,1,0,1,1,0,1
http,syedmuneebali,/little/index.htm,,0,1,1,1,0,0,0,1,0,0,0,1,0,0,2,0,1,0,1,0,0,1
http,charityinsolvency,/wp-includes/SimplePie/XML/Declaration/Bat/,www,1,1,0,1,0,0,0,0,1,0,0,1,1,0,2,0,1,0,1,1,0,1
http,serayuresto,/nabib/login.php,nab.com.au,0,1,2,1,0,0,0,1,0,0,0,1,2,0,2,0,1,0,0,1,2,1
http,meshbasic,/dev/tests/functional/tests/mobilewalidfree/afaca506bed8d388e2bc417b32357e77/,www,1,0,0,1,0,0,0,1,0,0,0,1,1,0,2,0,1,2,1,0,0,1
http,englishiseasyonline,/fallztelc/,www,0,1,0,2,0,0,0,1,0,0,0,1,0,0,2,0,1,0,1,0,0,1
http,brazosportchamber,/dr/edited/edited/,www,0,1,0,1,0,0,0,1,1,0,0,1,2,0,2,0,1,0,1,1,0,1
http,hvaccontractorsnyc,/sd/drp/page.php,,1,1,1,1,0,0,0,1,0,0,0,1,0,0,2,0,1,0,1,1,0,1
http,facebookteam,/,m,0,1,0,0,0,0,0,1,1,0,0,1,0,0,2,0,1,0,1,1,0,1
http,englishiseasyonline,/fallztelc/,,0,1,1,2,0,0,0,1,0,0,0,1,0,0,2,0,0,2,1,0,0,1
http,ucrenkyapi,/serhg/rttt/puiu.html,,0,1,1,1,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,1
http,fatfreefilm,/xupx/adobeCom/inc/,,0,1,1,1,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,1
http,tauruswelding,/flight/stage/af/ad/ghjk/pvtd_clnt/index2.php,www,1,1,0,1,0,0,0,1,1,0,0,1,1,0,2,0,1,0,1,1,0,1
http,taxiartlysalzburg,/Chelo/a21d6ca0b1bb48c619994ed44e30be21/login.php,,1,1,1,1,0,0,0,1,0,0,0,1,2,0,2,0,1,2,1,0,0,1
http,stencilevents,/htms/jegbese/Account/,,0,1,1,1,0,0,0,1,0,0,0,1,0,0,2,0,1,0,1,0,0,1
http,nosphil,/temp/quote/mur01.php,www,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,1,0,1
