Protocol,Domain,Path,Subdomain,Path len,URL len,Dom len,Sbd len,# SBD,#Brands,#SimBrs,#Key,#SimKey,#Rand,RandD,#Oth,#Raw,AvgWL,MaxWL,MinWL,STDV,Label
http,feedsyouneed,/music-downloaders-for-android/,,31,54,12,0,0,1,0,1,0,4,True,0,6,6.833333333333333,12,3,3.9200340134578764,0
http,music-downloaders,/,,1,29,17,0,0,0,0,1,0,2,True,0,3,6.333333333333333,11,3,4.163331998932266,0
https,online-calculator,/google-calculator/,www,19,52,17,3,0,1,0,2,0,2,True,1,6,6.333333333333333,10,3,3.141125063837266,0
http,googleguide,/calculator,www,11,37,11,3,0,0,0,1,0,2,True,1,4,6.75,11,3,4.349329450233296,0
https,google,/store/apps/details,play,19,81,6,4,0,2,0,5,0,5,True,1,13,4.6923076923076925,10,2,2.42846369077981,0
https,blogspot,/2006/03/google-calculator.html,googlesystem,31,63,8,12,0,1,0,0,0,5,True,1,8,6.0,12,2,3.7032803990902057,0
http,wikihow,/Use-the-Google-Calculator,www,26,48,7,3,0,1,0,1,0,4,True,1,7,5.0,10,3,2.7688746209726918,0
https,smashingmagazine,/2011/06/free-website-roi-calculator-google-spreadsheet/,www,56,88,16,3,0,1,0,1,0,8,True,1,11,6.2727272727272725,16,2,4.383854675759886,0
https,daftlogic,/projects-google-maps-area-calculator-tool.htm,www,46,71,9,3,0,1,0,1,0,6,True,1,10,5.4,10,3,2.6749870196985173,0
http,makeuseof,/tag/google-calculator/,www,23,47,9,3,0,2,0,1,0,2,True,1,6,5.666666666666667,10,3,3.204163957519444,0
https,pokeassistant,/main/ivcalculator,,18,43,13,0,0,0,0,1,0,3,True,0,4,8.0,13,3,5.228129047119374,0
http,miniwebtool,/google-adsense-calculator/,www,27,53,11,3,0,1,0,1,0,3,True,1,6,6.666666666666667,11,3,3.3862466931200785,0
http,chron,/search-rescue-jobs-24708.html,work,30,51,5,4,0,0,0,1,0,6,True,1,8,4.625,6,3,1.0606601717798212,0
http,careerbuilder,/jobs-search-and-rescue,www,23,51,13,3,0,0,0,1,0,5,True,1,7,5.428571428571429,13,3,3.5989416433697494,0
http,simplyhired,/salaries-k-search-and-rescue-jobs.html,www,39,65,11,3,0,1,0,1,0,6,True,1,10,4.9,11,1,2.923088169119167,0
http,insidejobs,/careers/search-and-rescue-pilot,www,32,57,10,3,0,0,0,1,0,6,True,1,8,5.375,10,3,2.445841952609133,0
http,howstuffworks,/economics/volunteer/opportunities/volunteer-for-search-and-rescue1.htm,money,71,101,13,5,0,1,0,1,0,9,True,1,12,6.916666666666667,13,3,3.7284735685686647,0
http,forces,/en/news/article.page,www,21,101,6,3,0,1,0,2,0,11,True,1,17,4.588235294117647,11,2,2.5014701559635824,0
https,usmilitary,/8127/search-and-rescue-uscg-career-jobs/,www,41,67,10,3,0,0,0,1,0,7,True,1,10,4.9,10,3,2.183269719175042,0
http,firehouse,/,www,1,25,9,3,0,0,0,1,0,1,True,1,3,5.0,9,3,3.4641016151377544,0
http,fjhkrecord,/2017/04/13/underwater-search-and-rescue-jobs_th/,,49,69,10,0,0,0,0,0,0,8,False,1,10,5.2,10,2,3.1198290551460244,0
https,joblynx,/jobs/,,6,73,7,0,0,0,0,1,0,8,True,1,11,4.909090909090909,13,2,3.1766191290283903,0
http,creative-copywriter,/courses/copywriting-courses/,www,29,63,19,3,0,1,0,0,0,5,True,1,7,7.0,11,3,3.1091263510296048,0
http,copyblogger,/copywriting-course-reviews/,www,28,54,11,3,0,0,0,1,0,4,True,1,6,6.833333333333333,11,3,3.600925806881706,0
http,inst,/copy/,www,6,25,4,3,0,1,0,0,0,2,True,1,4,3.5,4,3,0.5773502691896257,0
https,kopywritingkourse,/copywriting-courses-books-review/,,34,63,17,0,0,0,0,1,0,5,True,0,6,8.166666666666666,17,3,5.076087732365021,0
http,copywriting,/,www,1,27,11,3,0,0,0,1,0,1,True,1,3,5.666666666666667,11,3,4.618802153517006,0
https,writersbureau,/courses/copy-writing/,www,22,51,13,3,0,0,0,1,0,4,True,1,6,6.166666666666667,13,3,3.8166302763912916,0
http,copywritematters,/copywriting-courses/,,21,48,16,0,0,0,0,1,0,3,True,0,4,9.25,16,3,5.560275772537426,0
https,collegeofmediaandpublishing,/course/t/distance-learning-copywriting-course,,46,87,27,0,0,2,0,0,0,6,True,1,9,7.888888888888889,27,1,7.896905160321422,0
https,thedma,/marketing-education/marketing-courses/copywriting/,,51,69,6,0,0,0,0,0,0,7,True,0,7,7.714285714285714,11,3,2.627691364061218,0
http,awaionline,/copywriting/,www,13,38,10,3,0,0,0,1,0,2,True,1,4,6.75,11,3,4.349329450233296,0
http,wysiwygwebbuilder,/menubar.html,www,13,45,17,3,0,0,0,1,0,1,False,1,5,6.8,17,3,5.93295878967653,0
http,cssmenumaker,/blog/5-free-html-navigation-bar-designs,,40,63,12,0,0,0,0,1,0,7,True,1,9,5.333333333333333,12,1,3.605551275463989,0
http,designzzz,/html5-dropdown-menu-tutorial/,www,30,54,9,3,0,0,0,1,0,3,True,1,7,5.714285714285714,9,3,2.5634797778466227,0
http,css3menu,/metro-black.html,,17,36,8,0,0,0,0,1,0,3,True,1,5,5.0,8,3,1.8708286933869707,0
https,tips,/T000059_Finding_a_Lost_Menu_Bar.html,word,37,58,4,4,0,1,0,0,0,3,True,1,5,9.2,31,3,12.19426094521517,0
http,macworld,/article/3065998/os-x/the-power-of-os-xs-menu-bar.html,www,54,77,8,3,0,5,0,1,0,6,True,1,15,3.7333333333333334,8,1,2.1201976547572388,0
http,stackoverflow,/questions/13888191/menu-bar-with-html-css,,42,66,13,0,0,0,0,1,0,6,True,1,9,5.666666666666667,13,3,3.5355339059327378,0
http,gnu,/s/emacs/manual/html_node/emacs/Menu-Bar.html,www,45,63,3,3,0,1,0,0,0,6,False,1,11,4.181818181818182,9,1,2.088931871468374,0
https,getpaint,/doc/latest/MenuBar.html,www,24,48,8,3,0,1,0,0,0,4,True,1,7,4.857142857142857,8,3,2.1157009420498154,0
https,w3schools,/howto/howto_css_menu_icon.asp,www,30,55,9,3,0,0,0,1,0,4,True,1,6,7.0,19,3,6.324555320336759,0
http,foxsports,/,www,1,25,9,3,0,0,0,1,0,1,True,1,3,5.0,9,3,3.4641016151377544,0
https,foxsportsgo,/,www,1,28,11,3,0,0,0,1,0,0,False,1,3,5.666666666666667,11,3,4.618802153517006,0
http,foxsportsasia,/,www,1,29,13,3,0,0,0,1,0,1,True,1,3,6.333333333333333,13,3,5.773502691896258,0
https,wikipedia,/wiki/Fox_Sports,en,16,40,9,2,0,2,0,1,0,2,True,0,5,5.6,10,2,3.6469165057620936,0
https,facebook,/foxsports,www,10,34,8,3,0,1,0,1,0,1,True,1,4,5.75,9,3,3.2015621187164243,0
https,twitter,/foxsports,,10,29,7,0,0,1,0,1,0,1,True,0,3,6.333333333333333,9,3,3.0550504633038935,0
http,foxsportsla,/,www,1,27,11,3,0,0,0,1,0,1,True,1,3,5.666666666666667,11,3,4.618802153517006,0
http,foxnews,/sports.html,www,12,34,7,3,0,0,0,1,0,1,False,1,5,4.6,7,3,1.816590212458495,0
https,youtube,/user/FoxSports,www,15,38,7,3,0,1,0,1,0,2,True,1,5,5.2,9,3,2.6832815729997477,0
http,wikia,/wiki/Fox_Sports,logos,16,38,5,5,0,1,0,1,0,3,True,0,5,5.4,10,3,2.701851217221259,0
https,lyricinterpretations,/kodak-black/tunnel-vision,www,26,62,20,3,0,0,0,1,0,4,True,1,7,6.857142857142857,20,3,5.9281411203561225,0
https,lyricinterpretations,/justin-timberlake/tunnel-vision,www,32,68,20,3,0,0,0,1,0,5,True,1,7,7.714285714285714,20,3,5.908025211926732,0
https,genius,/Kodak-black-tunnel-vision-lyrics,,33,51,6,0,0,0,0,1,0,5,True,1,7,5.285714285714286,6,3,1.1126972805283737,0
http,cambridge,/dictionary/english/tunnel-vision,dictionary,33,64,9,10,0,0,0,0,0,7,True,0,7,7.285714285714286,10,3,2.5634797778466227,0
http,urbandictionary,/define.php,www,11,59,15,3,0,0,0,1,0,4,True,1,7,6.571428571428571,15,3,4.928053803045811,0
http,onlineslangdictionary,/meaning-definition-of/tunnel-vision,,36,68,21,0,0,1,0,1,0,5,True,0,7,7.857142857142857,21,2,6.362090102803517,0
http,songmeanings,/songs/view/3530822107859543562/,,32,55,12,0,0,0,0,1,0,4,True,0,5,8.6,19,3,6.8044103344816,0
http,ldoceonline,/dictionary/tunnel-vision,www,25,51,11,3,0,0,0,1,0,4,True,1,6,6.5,11,3,3.391164991562634,0
http,wineverygame,/word/meaning/tunnel_vision.html,www,32,59,12,3,0,0,0,1,0,4,True,1,7,6.571428571428571,13,3,4.27617987059879,0
http,songslyricsmeaning,/tunnel-vision-kodak-black/,,27,56,18,0,0,0,0,1,0,4,True,1,6,7.166666666666667,18,3,5.419102016632153,0
https,gohawaii,/statewide/discover/essential-hawaii/volcanoes-of-hawaii/,www,57,81,8,3,0,1,0,1,0,7,True,1,10,6.3,9,2,2.7507574714370344,0
https,to-hawaii,/volcanoes.php,www,14,39,9,3,0,0,0,2,0,2,True,1,6,4.333333333333333,9,2,2.6583202716502514,0
http,oregonstate,/what-are-active-volcanoes-hawaii-and-what-their-status,volcano,55,85,11,7,0,0,0,0,0,12,True,0,12,5.583333333333333,11,3,2.5030284687057627,0
https,hawaii,/GG/ASK/volcsinhawaii.html,www.soest,26,54,6,9,0,0,0,0,0,5,True,1,8,4.875,13,2,3.5228843701879127,0
https,tripadvisor,/Hotels-g143034-Hawaii_Volcanoes_National_Park_Island_of_Hawaii_Hawaii-Hotels.html,www,82,109,11,3,0,0,0,1,0,5,True,1,8,11.75,54,3,17.268882005337975,0
https,wikipedia,/wiki/List_of_volcanoes_in_the_Hawaiian_%E2%80%93_Emperor_seamount_chain,en,72,96,9,2,0,2,0,1,0,5,True,0,8,10.125,34,2,12.414709017935136,0
http,hawaiilogue,/active-volcanoes-in-hawaii.html,www,32,58,11,3,0,1,0,1,0,4,True,1,8,5.5,11,2,3.1622776601683795,0
http,answers,/Q/What_causes_volcanoes_in_Hawaii,www,34,56,7,3,0,0,0,1,0,3,True,1,5,9.0,31,1,12.489995996796797,0
http,pbs,/wnet/nature/violent-hawaii-photo-essay-volcanoes-in-hawaii-and-beyond/2016/,www,76,94,3,3,0,1,0,0,0,12,False,1,15,4.8,9,2,1.8973665961010275,0
http,travelcaffeine,/hawaii-volcanoes-national-park-best-things/,www,44,73,14,3,0,0,0,1,0,7,True,1,9,6.333333333333333,14,3,3.570714214271425,0
https,wikipedia,/wiki/Simplified_molecular-input_line-entry_system,en,50,74,9,2,0,2,0,1,0,4,True,0,7,8.571428571428571,20,2,6.320789582985732,0
http,mashpedia,/Simplified_molecular-input_line-entry_system,www,45,69,9,3,0,0,0,1,0,4,True,1,6,9.5,20,3,6.348228099241551,0
http,daylight,/smiles/,www,8,31,8,3,0,0,0,1,0,2,True,1,4,5.0,8,3,2.449489742783178,0
http,rfwiki,/wiki/Simplified_molecular-input_line-entry_system,en,50,70,6,2,0,1,0,1,0,4,False,1,7,8.142857142857142,20,2,6.388233230676836,0
https,allacronyms,/_medical/SMILES/Simplified_molecular-input_line-entry_system,www,61,88,11,3,0,0,0,1,0,6,True,1,8,9.125,20,3,5.566160513059505,0
https,gpedia,/en/gpedia/Simplified_molecular-input_line-entry_system,www,55,77,6,3,0,0,0,2,0,5,True,1,8,7.75,20,2,6.065122775815365,0
http,academic,/dic.nsf/enwiki/17541,en,21,42,8,2,0,0,0,1,0,4,True,1,7,4.142857142857143,8,2,2.2677868380553634,0
http,acronymsandslang,/definition/4661974/SMILES-meaning.html,,39,66,16,0,0,0,0,1,0,5,True,1,7,7.571428571428571,16,3,4.353433237386437,0
http,wikiwand,/en/Simplified_molecular-input_line-entry_system,www,48,71,8,3,0,0,0,2,0,4,True,1,7,8.285714285714286,20,2,6.447590912226719,0
https,acronymfinder,/Simplified-Molecular-Input-Line-Entry-Specification-(aka-Simplified-Molecular-Input-Line-Entry-System)-(SMILES).html,www,117,146,13,3,0,0,0,3,0,12,True,1,18,6.5,13,3,3.312187832127598,0
http,gpuboss,/compare-gpus,,13,31,7,0,0,0,0,1,0,2,True,1,4,5.25,7,3,2.0615528128088303,0
http,game-debate,/hardware/compare,www,17,60,11,3,0,0,0,1,0,5,True,1,8,5.75,12,3,3.1959796173138706,0
http,videocardbenchmark,/,www,1,34,18,3,0,1,0,0,0,1,True,1,3,8.0,18,3,8.660254037844387,0
http,gpureview,/show_cards.php,www,15,39,9,3,0,0,0,1,0,2,True,1,5,5.6,10,3,3.5777087639996634,0
https,futuremark,/hardware/gpu,www,13,39,10,3,0,0,0,1,0,2,True,1,5,5.4,10,3,3.361547262794322,0
http,hwcompare,/gpu/,www,5,29,9,3,0,0,0,1,0,1,True,1,4,4.5,9,3,3.0,0
http,logicalincrements,/articles/graphicscardcomparison,www,32,64,17,3,0,0,0,1,0,3,True,1,5,10.6,22,3,8.561541917201597,0
http,techbuyersguru,/video-card-comparison-blower-style-vs-open-air-coolers,,55,80,14,0,0,0,0,1,0,9,True,1,11,5.7272727272727275,14,2,3.5239440713753987,0
https,computerhope,/forum/index.php,www,16,58,12,3,0,0,0,1,0,6,True,1,9,4.666666666666667,12,1,3.082207001484488,0
http,madshrimps,/articles/article/953,www,21,45,10,3,0,1,0,0,0,4,True,1,6,5.5,10,2,3.271085446759225,0
https,spoongraphics,/articles/a-handy-guide-to-image-resolutions-in-print-design,blog,60,92,13,4,0,3,0,1,0,9,True,1,14,5.071428571428571,13,1,3.5401930784869675,0
http,photoshopessentials,/essentials/image-quality/,www,26,60,19,3,0,0,0,1,0,4,True,1,6,7.833333333333333,19,3,6.080021929785013,0
http,dummies,/photography/photo-software/adobe-photoshop-elements/choosing-an-image-resolution-for-print-or-screen-in-photoshop-elements-9/,www,126,148,7,3,0,3,0,1,0,16,True,1,21,5.714285714285714,11,1,2.9856801091687157,0
http,printingforless,/images.html,www,12,42,15,3,0,0,0,1,0,2,True,1,5,6.2,15,3,5.06951674225463,0
http,businesscards,/design-guide/printing/resolution-guide/,www,40,68,13,3,0,0,0,0,0,7,True,1,8,6.625,13,3,3.50255009141299,0
https,wordpress,/2015/03/12/photo-print-size-image-resolution-gimp/,openopt,51,80,9,7,0,0,0,1,0,11,True,0,12,5.0,10,2,2.522624895547565,0
https,opusdesign,/what-is-the-ideal-image-resolution-for-print-web/,,50,71,10,0,0,3,0,0,0,7,True,1,11,4.7272727272727275,10,2,2.8316394223456167,0
http,scantips,/calc.html,www,10,33,8,3,0,0,0,1,0,2,True,1,5,4.4,8,3,2.073644135332772,0
http,kazdesignworks,/images.html,www,12,40,14,3,0,0,0,1,0,2,True,1,5,5.8,14,2,4.8166378315169185,0
http,vsellis,/understanding-dpi-resolution-and-print-vs-web-images/,www,54,76,7,3,0,0,0,1,0,6,True,1,11,5.2727272727272725,13,2,3.495451590021212,0
http,convertimagetotext,/imagetotextconverter.php,www,25,58,18,3,0,1,0,0,0,2,True,1,5,9.4,20,3,8.792041856133306,0
https,onlineocr,/,www,1,26,9,3,0,1,0,0,0,1,True,1,3,5.0,9,3,3.4641016151377544,0
http,dynamsoft,/blog/,www,6,36,9,3,0,1,0,1,0,3,True,1,6,3.8333333333333335,9,1,2.7141603981096374,0
http,free-online-ocr,/,www,1,31,15,3,0,0,0,2,0,2,True,1,5,3.8,6,3,1.3038404810405297,0
https,docs,/ocr,,4,21,4,0,0,0,0,0,0,2,False,1,3,3.6666666666666665,4,3,0.5773502691896257,0
http,blogspot,/2013/05/how-to-reduce-photo-size-less-than-20.html,bestrix,51,77,8,7,0,0,0,1,0,11,True,1,14,4.071428571428571,8,2,1.8999710813299528,0
https,the-qrcode-generator,/scan,www,5,41,20,3,0,0,0,1,0,4,True,1,6,4.666666666666667,9,3,2.422120283277993,0
http,reduction-image,/resizer-online/index.php,,25,57,15,0,0,0,0,3,0,4,True,1,9,4.666666666666667,9,2,2.3979157616563596,0
https,virustotal,/,www,1,27,10,3,0,0,0,1,0,1,True,1,3,5.333333333333333,10,3,4.041451884327381,0
https,zxing,/w/decode,,9,26,5,0,0,1,0,0,0,3,True,0,4,3.75,6,1,2.217355782608345,0
https,wikipedia,/wiki/List_of_network_protocols_(OSI_model),en,43,67,9,2,0,2,0,1,0,3,True,0,6,8.833333333333334,26,2,8.931218655181759,0
http,Cisco,/cpress/cc/td/cpress/fund/ith/ith01gb.htm,www,41,61,5,3,0,2,0,1,0,4,True,1,11,4.0,7,2,1.7320508075688772,0
http,webopedia,/quick_ref/OSI_Layers.asp,www,25,49,9,3,0,0,0,1,0,4,True,1,6,6.166666666666667,10,3,3.488074922742725,0
https,wikipedia,/wiki/ISO/OSI,en.m,13,39,9,4,0,3,0,1,0,3,True,0,7,3.5714285714285716,9,1,2.5727509827124,0
http,tech-faq,/osi-model.html,www,15,38,8,3,0,1,0,1,0,2,False,1,7,3.5714285714285716,5,3,0.7867957924694432,0
http,crammasteronline,/data/cmdata/NETPLUSN10004/Books/ec2_netplus004c04.pdf,www,54,85,16,3,0,0,0,1,0,3,True,1,9,7.777777777777778,17,3,5.847601597616277,0
http,techtarget,/definition/OSI,searchnetworking,15,53,10,16,0,0,0,1,0,4,True,0,5,8.4,16,3,5.504543577809154,0
http,infocellar,/networks/osi-model.htm,www,23,48,10,3,0,0,0,1,0,4,True,1,7,5.0,10,3,2.886751345948129,0
https,stackexchange,/questions/6380/osi-model-and-networking-protocols-relationship,networkengineering,63,107,13,18,0,0,0,1,0,10,True,0,11,8.090909090909092,18,3,4.968994776703744,0
https,examcollection,/certification-training/network-plus-osi-model-application-devices-and-protocols.html,www,85,115,14,3,0,0,0,1,0,11,True,1,14,6.714285714285714,14,3,3.8316208947805213,0
https,cyberciti,/tips/open-source-it-inventory-control-systems.html,www,51,76,9,3,0,1,0,0,0,7,True,1,11,5.2727272727272725,9,2,2.4531982835029496,0
http,startupbizhub,/open-source-hardware-inventory-management-software.htm,www,55,83,13,3,0,0,0,1,0,7,True,1,10,6.7,13,3,3.4657049948186747,0
https,linux,/news/managing-hardware-inventory-and-software-licensing-open-source-products,www,77,98,5,3,0,0,0,1,0,11,True,1,13,6.0,9,3,2.41522945769824,0
https,wordpress,/2015/07/22/free-open-source-inventory-management-software/,softwarebuyingtips,59,99,9,18,0,0,0,1,0,11,True,0,12,6.583333333333333,18,2,4.581749037477309,0
http,capterra,/the-top-5-free-inventory-software-systems/,blog,43,67,8,4,0,0,0,1,0,9,True,0,10,5.0,9,1,2.748737083745107,0
http,nonsolospositrieste,/hardware-software-inventory-management-open-source_o3/,,55,86,19,0,0,0,0,0,0,8,True,0,8,8.875,19,4,4.67325215607779,0
https,linuxaria,/article/opensource-asset-managment-software-ocsinventory-ng,,60,81,9,0,0,1,0,1,0,7,True,0,9,7.222222222222222,12,2,3.3082388735465345,0
https,getapp,/operations-management-software/inventory-management/p/open-source/,www,67,89,6,3,0,1,0,1,0,8,True,1,11,6.363636363636363,10,1,3.2641301221834667,0
http,computerworlduk,/galleries/it-business/best-free-open-source-inventory-management-systems-3627300/,www,82,112,15,3,0,1,0,1,0,11,True,1,14,6.5,15,2,3.546395786840927,0
https,sourceforge,/directory/,,11,87,11,0,0,1,0,0,0,9,True,0,10,6.9,11,1,3.2812599206199233,0
http,eolss,/sample-chapters/c18/e6-43-21-17.pdf,www,36,56,5,3,0,1,0,0,0,8,True,1,11,3.5454545454545454,8,2,1.9679246105293955,0
http,intechopen,/pdfs/24015.pdf,cdn,15,40,10,3,0,0,0,1,0,2,True,1,6,4.666666666666667,10,3,2.7325202042558927,0
http,tu-muenchen,/fileadmin/user_upload/Lehrstuehle/Lehrstuhl_XXIII/Layout/SBRML_Part3_Passivity-based_control.pdf,www.informatik,97,133,11,14,0,2,0,0,0,8,True,1,13,8.76923076923077,21,2,5.659120163562621,0
http,academia,/Documents/in/Passivity-Based_Control,www,37,60,8,3,0,1,0,0,0,5,True,1,7,6.714285714285714,13,2,4.111540089159037,0
http,utdallas,/~mspong/Presentations/plenary_CCC_2004.pdf,www,43,66,8,3,0,0,0,0,0,5,True,1,7,7.428571428571429,16,3,5.255382728122436,0
http,csuohio,/richter_h/courses/mce647/mce647_12_hand.pdf,academic,44,71,7,8,0,0,0,0,0,5,False,1,8,7.125,14,3,3.5228843701879127,0
http,dynamic-positioning,/proceedings/dp2010/design_muhammad.pdf,,39,69,19,0,0,0,0,1,0,4,True,1,7,8.0,15,3,4.509249752822894,0
https,arxiv,/pdf/1602.07149.pdf,,19,36,5,0,0,0,0,0,0,3,False,1,6,3.8333333333333335,5,3,0.983192080250175,0
http,pan,/(54-3)341.pdf,bulletin,14,36,3,8,0,1,0,0,0,5,True,1,7,3.142857142857143,8,1,2.2677868380553634,0
http,psu,/viewdoc/download,citeseerx.ist,17,83,3,13,0,0,0,0,0,15,True,1,16,3.8125,9,1,2.286737122335374,0
http,google,/homepage/search/,www,17,38,6,3,0,1,0,1,0,2,True,1,5,5.2,8,3,2.16794833886788,0
https,google,/d/topic/gmail/IBn7v39la68,productforums,26,58,6,13,0,3,0,1,0,2,True,1,7,6.285714285714286,13,1,4.270608298368657,0
https,google,/webstore/detail/searchbar/fjefgkhmchopegjeicnblodnidbammed,chrome,59,84,6,6,0,1,0,1,0,4,True,1,7,10.0,32,3,9.882644720249063,0
https,androidpit,/how-to-remove-the-google-search-bar-from-your-android-homescreen,www,65,91,10,3,0,1,0,3,0,9,True,1,14,5.0,10,2,2.6017745423519636,0
http,trendblog,/remove-google-search-bar-android/,,34,54,9,0,0,2,0,1,0,4,True,0,7,5.714285714285714,9,3,2.138089935299395,0
http,cnet,/Google-Search-Bar/3000-12565_4-10707335.html,download,45,69,4,8,0,1,0,1,0,6,False,1,10,5.3,8,3,1.946506842754191,0
http,pcadvisor,/how-to/google-android/how-remove-google-search-bar-on-android-without-root-3599104/,www,84,110,9,3,0,3,0,3,0,10,True,1,18,4.722222222222222,9,2,2.2701530281551134,0
https,muse-themes,/blogs/news/7722357-embedding-a-search-bar-in-adobe-muse-google-custom-search,www,77,104,11,3,0,3,0,2,0,11,True,1,17,4.705882352941177,9,1,1.9926334924652145,0
http,deviantart,/art/GoogleBar-201690255,nardoxic,24,54,10,8,0,0,0,1,0,5,True,0,6,7.0,10,3,3.1622776601683795,0
http,buzzle,/articles/google-toolbar-how-to-add-the-google-search-bar.html,www,62,83,6,3,0,2,0,2,0,8,True,1,14,4.5,8,2,1.9115036368906426,0
https,netflix,/,dvd,1,24,7,3,0,1,0,1,0,0,False,1,3,4.333333333333333,7,3,2.309401076758503,0
https,netflix,/ComingSoon,dvd,11,34,7,3,0,1,0,1,0,1,False,1,4,5.75,10,3,3.4034296427770228,0
https,netflix,/Search,dvd,7,30,7,3,0,1,0,1,0,1,False,1,4,4.75,7,3,2.0615528128088303,0
https,netflix,/HowItWorks,dvd,11,34,7,3,0,1,0,1,0,1,False,1,4,5.75,10,3,3.4034296427770228,0
https,netflix,/NewReleases,dvd,12,35,7,3,0,1,0,1,0,1,False,1,4,6.0,11,3,3.8297084310253524,0
https,twitter,/dvdnetflix,,11,30,7,0,0,1,0,1,0,0,True,1,3,6.666666666666667,10,3,3.5118845842842465,0
https,facebook,/dvdnetflixcom,www,14,38,8,3,0,1,0,1,0,0,True,1,4,6.75,13,3,4.7871355387816905,0
https,apple,/us/app/dvd-netflix/id1169772776,itunes,32,61,5,6,0,4,0,1,0,3,True,1,10,4.4,12,1,3.272783388968954,0
https,whats-on-netflix,/new-netflix-dvd-releases/,www,26,58,16,3,0,2,0,2,0,3,True,1,9,4.555555555555555,8,2,2.242270674512285,0
http,guidingtech,/53755/gtexplains-netflix-dvd-dilemma/,www,38,64,11,3,0,1,0,1,0,4,True,1,8,6.125,11,3,3.181980515339464,0
https,wikipedia,"/wiki/Gateway,_Inc.",en,19,43,9,2,0,2,0,1,0,3,True,0,6,4.833333333333333,9,2,2.6394443859772205,0
http,gateway,/,www,1,23,7,3,0,0,0,1,0,1,True,1,3,4.333333333333333,7,3,2.309401076758503,0
http,referenceforbusiness,/history2/73/Gateway-Inc.html,www,29,64,20,3,0,0,0,1,0,5,True,1,8,6.25,20,2,5.946187253790689,0
http,academic,/dic.nsf/enwiki/309850,en,22,43,8,2,0,0,0,1,0,4,True,1,7,4.285714285714286,8,2,2.3603873774083293,0
https,gpgway,/,www,1,23,6,3,0,0,0,1,0,0,False,1,3,4.0,6,3,1.7320508075688772,0
http,radarsync,/vendor/gateway_incorporated,www,28,52,9,3,0,0,0,1,0,3,True,1,5,8.2,20,3,7.049822692805827,0
https,ultipro,/GAT1000B/JobBoard/JobSeekerMessage.aspx,rn21,40,64,7,4,0,0,0,1,0,4,True,1,7,7.142857142857143,16,3,4.413183712037204,0
http,thefullwiki,/Gateway%2C_Inc.,www,16,42,11,3,0,0,0,0,0,4,True,1,5,6.0,11,3,3.3166247903554,0
https,facebook,/WeboutsourcingGateway,www,22,46,8,3,0,1,0,1,0,1,True,1,4,8.75,21,3,8.5,0
http,rezgateway,/,www,1,26,10,3,0,0,0,1,0,1,True,1,3,5.333333333333333,10,3,4.041451884327381,0
https,wikipedia,/wiki/Selective_Service_Act_of_1917,en,35,59,9,2,0,2,0,1,0,2,True,0,5,9.4,29,2,11.28273016605467,0
https,britannica,/topic/Selective-Service-Acts,www,29,55,10,3,0,0,0,2,0,4,True,1,7,5.857142857142857,10,3,2.8535691936340255,0
https,sss,/About/Agency-Mission/Military-Selective-Service-Act,www,52,71,3,3,0,0,0,2,0,7,True,1,10,5.4,9,3,2.3190036174568114,0
http,history,/this-day-in-history/u-s-congress-passes-selective-service-act,www,62,84,7,3,0,3,0,3,0,7,True,1,14,4.571428571428571,9,1,2.6808232293109495,0
http,house,/Comps/Military%20Selective%20Service%20Act.pdf,legcounsel,47,74,5,10,0,0,0,0,0,8,True,1,9,6.555555555555555,11,3,3.0046260628866577,0
http,encyclopedia,/social-sciences-and-law/political-science-and-government/military-affairs-nonnaval/selective,www,93,120,12,3,0,0,0,1,0,13,True,1,15,6.6,12,3,2.971291205616075,0
http,american-historama,/1913-1928-ww1-prohibition-era/selective-service-act.htm,www,56,89,18,3,0,1,0,2,0,7,True,1,13,5.384615384615385,11,3,2.9591232242693537,0
http,totallyhistory,/selective-training-and-service-act-of-1940/,,44,69,14,0,0,1,0,3,0,5,True,0,9,5.888888888888889,14,2,3.9510898637098992,0
http,academic,/dic.nsf/enwiki/1216931,en,23,44,8,2,0,0,0,1,0,4,True,1,7,4.428571428571429,8,2,2.5071326821120348,0
http,yellowlegs-and-others,/Definitions/s/Selective_Service_Act-1917.html,,46,78,21,0,0,1,0,1,0,6,True,1,9,7.0,21,1,6.2048368229954285,0
https,wikipedia,/wiki/Client%E2%80%93server_model,en,33,57,9,2,0,2,0,1,0,5,True,0,8,5.25,14,2,4.301162633521313,0
http,techtarget,/definition/client-server,searchnetworking,25,63,10,16,0,0,0,2,0,4,True,0,6,8.5,16,3,4.54972526643093,0
https,techopedia,/definition/18321/client-server-model,www,37,63,10,3,0,0,0,2,0,5,True,1,8,6.0,10,3,2.7255405754769875,0
https,techterms,/definition/client-server_model,,31,52,9,0,0,0,0,1,0,4,True,0,5,8.0,12,3,3.5355339059327378,0
http,webopedia,/TERM/C/client_server_architecture.html,www,39,63,9,3,0,1,0,1,0,3,True,1,7,7.142857142857143,26,1,8.668497975016038,0
http,unibo,/Courses/PMA4DS1112/materiale/9.client-server%20model.pdf,lia.deis,57,81,5,8,0,1,0,1,0,9,True,1,12,5.25,10,1,2.7675062617979584,0
https,oracle,/cd/A57673_01/DOC/server/doc/SD173/ch1.htm,docs,42,65,6,4,0,1,0,2,0,4,True,1,11,4.2727272727272725,9,2,2.0538212722098823,0
